,player,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,rcv_rec,rcv_yds,rcv_tds,fumble_lost,position,source,nfl_week,year
96,Isaac Nauta,0,0,0,0,0,0,0,0,2,13,0,0,TE,football_db,0,2019
97,John Mundt,0,0,0,0,0,0,0,0,4,26,0,0,TE,football_db,0,2019
98,Chris Manhertz,0,0,0,0,0,0,0,0,1,11,0,0,TE,football_db,0,2019
99,Sean Culkin,0,0,0,0,0,0,0,0,1,12,0,0,TE,football_db,0,2019
0,Lamar Jackson,401,265,3127,36,6,176,1206,7,0,0,0,2,QB,football_db,0,2019
1,Dak Prescott,596,388,4902,30,11,52,277,3,0,0,0,2,QB,football_db,0,2019
2,Russell Wilson,516,341,4110,31,5,75,342,3,0,0,0,2,QB,football_db,0,2019
3,Jameis Winston,626,380,5109,33,30,59,250,1,0,0,0,5,QB,football_db,0,2019
4,Deshaun Watson,495,333,3852,26,12,82,413,7,1,6,1,3,QB,football_db,0,2019
5,Patrick Mahomes,484,319,4031,26,5,43,218,2,0,0,0,2,QB,football_db,0,2019
6,Carson Wentz,607,388,4039,27,7,62,243,1,0,0,0,7,QB,football_db,0,2019
7,Aaron Rodgers,569,353,4002,26,4,46,183,1,0,0,0,4,QB,football_db,0,2019
8,Josh Allen,461,271,3089,20,9,109,510,9,0,0,0,4,QB,football_db,0,2019
9,Matt Ryan,616,408,4466,26,14,34,147,1,0,0,0,5,QB,football_db,0,2019
10,Kyler Murray,542,349,3722,20,12,93,544,4,0,0,0,2,QB,football_db,0,2019
11,Tom Brady,613,373,4057,24,8,26,34,3,0,0,0,1,QB,football_db,0,2019
12,Jimmy Garoppolo,476,329,3978,27,13,46,62,1,0,0,0,5,QB,football_db,0,2019
13,Kirk Cousins,444,307,3603,26,6,31,63,1,0,0,0,3,QB,football_db,0,2019
14,Jared Goff,626,394,4638,22,16,33,40,2,0,0,0,5,QB,football_db,0,2019
15,Philip Rivers,591,390,4615,23,20,12,29,0,0,0,0,3,QB,football_db,0,2019
16,Derek Carr,513,361,4054,21,8,27,82,2,0,0,0,3,QB,football_db,0,2019
17,Drew Brees,378,281,2979,27,4,9,-4,1,0,0,0,0,QB,football_db,0,2019
18,Ryan Fitzpatrick,502,311,3529,20,13,54,243,4,0,0,0,2,QB,football_db,0,2019
19,Gardner Minshew,470,285,3271,21,6,67,344,0,0,0,0,7,QB,football_db,0,2019
20,Daniel Jones,459,284,3027,24,12,45,279,2,0,0,0,11,QB,football_db,0,2019
21,Baker Mayfield,534,317,3827,22,21,28,141,3,0,0,0,2,QB,football_db,0,2019
22,Ryan Tannehill,286,201,2742,22,6,43,185,4,0,0,0,3,QB,football_db,0,2019
23,Jacoby Brissett,447,272,2942,18,6,56,228,4,1,2,0,5,QB,football_db,0,2019
24,Andy Dalton,528,314,3494,16,14,32,73,4,1,-4,0,4,QB,football_db,0,2019
25,Mitchell Trubisky,516,326,3138,17,10,48,193,2,0,0,0,2,QB,football_db,0,2019
26,Sam Darnold,441,273,3024,19,13,33,62,2,0,0,0,3,QB,football_db,0,2019
27,Kyle Allen,489,303,3322,17,16,32,106,2,0,0,0,7,QB,football_db,0,2019
28,Matthew Stafford,291,187,2499,19,5,20,66,0,0,0,0,3,QB,football_db,0,2019
29,Mason Rudolph,283,176,1765,13,9,21,42,0,0,0,0,0,QB,football_db,0,2019
30,Case Keenum,247,160,1707,11,5,9,12,1,0,0,0,3,QB,football_db,0,2019
31,Teddy Bridgewater,196,133,1384,9,2,28,31,0,0,0,0,0,QB,football_db,0,2019
32,Marcus Mariota,160,95,1203,7,2,24,129,0,0,0,0,0,QB,football_db,0,2019
33,Joe Flacco,262,171,1822,6,5,12,20,0,0,0,0,3,QB,football_db,0,2019
34,Dwayne Haskins,203,119,1365,7,7,20,101,0,0,0,0,2,QB,football_db,0,2019
35,Drew Lock,156,100,1020,7,3,18,72,0,0,0,0,1,QB,football_db,0,2019
36,Taysom Hill,6,3,55,0,0,27,156,1,19,234,6,0,QB,football_db,0,2019
37,Eli Manning,147,91,1042,6,5,4,7,0,0,0,0,1,QB,football_db,0,2019
38,Jeff Driskel,105,62,685,4,4,22,151,1,1,6,0,0,QB,football_db,0,2019
39,David Blough,174,94,984,4,6,8,31,0,1,19,1,0,QB,football_db,0,2019
40,Devlin Hodges,160,100,1063,5,8,21,68,0,0,0,0,1,QB,football_db,0,2019
41,Matt Moore,91,59,659,4,0,5,-1,0,0,0,0,0,QB,football_db,0,2019
42,Nick Foles,117,77,736,3,2,4,23,0,0,0,0,2,QB,football_db,0,2019
43,Matt Schaub,67,50,580,3,1,3,-3,0,0,0,0,1,QB,football_db,0,2019
44,Brandon Allen,84,39,515,3,2,10,39,0,0,0,0,0,QB,football_db,0,2019
45,Chase Daniel,64,45,435,3,2,6,6,0,0,0,0,0,QB,football_db,0,2019
46,Brian Hoyer,65,35,372,4,4,8,2,0,0,0,0,1,QB,football_db,0,2019
47,Ryan Finley,87,41,474,2,2,10,77,0,0,0,0,3,QB,football_db,0,2019
48,Josh Rosen,109,58,567,1,5,3,13,0,0,0,0,0,QB,football_db,0,2019
49,Cam Newton,89,50,572,0,1,5,-2,0,0,0,0,2,QB,football_db,0,2019
50,A.J. McCarron,37,21,225,0,1,5,39,1,0,0,0,0,QB,football_db,0,2019
51,Robert Griffin III,38,23,225,1,2,20,70,0,0,0,0,0,QB,football_db,0,2019
52,Ben Roethlisberger,62,35,351,0,1,1,7,0,0,0,0,0,QB,football_db,0,2019
53,Tyrod Taylor,6,4,33,1,0,10,7,0,0,0,0,0,QB,football_db,0,2019
54,Luke Falk,73,47,416,0,3,0,0,0,0,0,0,1,QB,football_db,0,2019
55,Matt Barkley,51,27,359,0,3,2,-4,0,0,0,0,1,QB,football_db,0,2019
56,Mike Glennon,10,6,56,1,0,2,0,0,0,0,0,1,QB,football_db,0,2019
57,Brett Hundley,11,5,49,0,0,7,41,0,0,0,0,0,QB,football_db,0,2019
58,Colt McCoy,27,18,122,0,1,2,14,0,0,0,0,0,QB,football_db,0,2019
59,Alex Tanney,1,1,1,0,0,0,0,0,0,0,0,0,QB,football_db,0,2019
60,Trevor Siemian,6,3,3,0,0,0,0,0,0,0,0,0,QB,football_db,0,2019
61,Nick Mullens,0,0,0,0,0,3,-3,0,0,0,0,0,QB,football_db,0,2019
62,Trace McSorley,0,0,0,0,0,1,1,0,0,0,0,0,QB,football_db,0,2019
63,Josh McCown,5,3,24,0,0,2,-2,0,0,0,0,0,QB,football_db,0,2019
64,Sean Mannion,21,12,126,0,2,6,-5,0,0,0,0,1,QB,football_db,0,2019
65,Ryan Griffin,4,2,18,0,0,4,-1,0,0,0,0,0,QB,football_db,0,2019
66,Will Grier,52,28,228,0,4,7,22,0,0,0,0,1,QB,football_db,0,2019
67,Garrett Gilbert,3,0,0,0,0,3,-3,0,0,0,0,0,QB,football_db,0,2019
68,Tim Boyle,4,3,15,0,0,5,-7,0,0,0,0,0,QB,football_db,0,2019
69,Blake Bortles,2,1,3,0,0,2,-9,0,0,0,0,0,QB,football_db,0,2019
70,Jarrett Stidham,4,2,14,0,1,2,-2,0,0,0,0,0,QB,football_db,0,2019
