Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Breshad Perriman,WR,TAM,0,0,0,0,0,0,0,0,2,5,10,0,0,3,1,2
Seth Roberts,WR,BAL,0,0,0,0,0,0,0,0,1,1,10,0,0,2,1,1.5
Chad Beebe,WR,MIN,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Kendrick Bourne,WR,SFO,0,0,0,0,0,0,0,0,1,3,9,0,0,1.9,0.9,1.4
Patrick DiMarco,FB,BUF,0,0,0,0,0,0,0,0,2,2,9,0,0,2.9,0.9,1.9
Tavon Austin,WR,DAL,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,2,2,8,0,0,2.8,0.8,1.8
Eric Ebron,TE,IND,0,0,0,0,0,0,0,0,1,3,8,0,0,1.8,0.8,1.3
Rhett Ellison,TE,NYG,0,0,0,0,0,0,0,0,1,2,8,0,0,1.8,0.8,1.3
Jeremy Sprinkle,TE,WAS,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Blake Bell,TE,KAN,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Gerald Everett,TE,LAR,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Marquise Goodwin,WR,SFO,0,0,0,0,0,0,0,0,1,3,7,0,0,1.7,0.7,1.2
Dwayne Harris,WR/RS,OAK,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Donte Moncrief,WR,PIT,0,0,0,0,0,0,0,0,3,10,7,0,0,3.7,0.7,2.2
Dante Pettis,WR,SFO,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Adam Shaheen,TE,CHI,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Miles Boykin,WR,BAL,0,0,0,0,0,0,0,0,1,1,5,1,0,7.5,6.5,7
Charles Clay,TE,ARI,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
DaeSean Hamilton,WR,DEN,0,0,0,0,0,0,0,0,2,4,5,0,0,2.5,0.5,1.5
Adam Humphries,WR,TEN,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Dontrelle Inman,WR,LAC,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Virgil Green,TE,LAC,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Ryan Izzo,TE,NWE,0,0,0,0,0,0,0,0,1,2,3,0,0,1.3,0.3,0.8
Darwin Thompson,RB,KAN,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,1,2,1,0,0,1.1,0.1,0.6
Patrick Ricard,FB/DL,BAL,0,0,0,0,0,0,0,0,1,1,1,1,0,7.1,6.1,6.6
Nick Bawden,FB,DET,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.5
Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.5
DeAndre Carter,WR,HOU,0,0,0,0,0,0,0,0,1,1,-1,0,0,0.9,-0.1,0.4
Josh Hill,TE,NOR,0,0,0,0,0,0,0,0,1,1,-2,0,0,0.8,-0.2,0.3
Jakeem Grant,WR,MIA,0,0,0,0,0,0,0,0,1,4,-3,0,1,-1.3,-2.3,-1.8
Quincy Enunwa,WR,NYJ,0,0,0,0,0,0,0,0,1,3,-4,0,1,-1.4,-2.4,-1.9
Maurkice Pouncey,C,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal Agnew,CB,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
Desmond King,DB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
