Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Riley Ridley,WR,CHI,0,0,0,0,0,0,0,0,2,2,10,0,0,3,1,2
Jaron Brown,WR,SEA,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Julian Edelman,WR,NWE,0,0,0,0,0,0,0,0,2,5,9,0,0,2.9,0.9,1.9
Jesper Horsted,TE,CHI,0,0,0,0,0,0,0,0,1,3,9,0,1,-0.1,-1.1,-0.6
Allen Hurns,WR,MIA,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Emmanuel Sanders,WR,SFO,0,0,0,0,0,0,0,0,2,4,9,0,0,2.9,0.9,1.9
Luke Stocker,TE,ATL,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Jarius Wright,WR,CAR,0,0,0,0,0,0,0,0,1,4,9,0,0,1.9,0.9,1.4
C.J. Board,WR,JAX,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Andre Patton,WR,LAC,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Irv Smith,TE,MIN,0,0,0,0,0,0,0,0,2,3,8,1,0,8.8,6.8,7.8
C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,1,2,8,0,0,1.8,0.8,1.3
Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,2,2,7,0,0,2.7,0.7,1.7
Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,1,4,7,0,0,1.7,0.7,1.2
Troy Fumagalli,TE,DEN,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Andre Roberts,WR,BUF,0,0,0,0,0,0,0,0,1,2,7,0,0,1.7,0.7,1.2
Dan Arnold,TE,ARI,0,0,0,0,0,0,0,0,1,1,6,1,0,7.6,6.6,7.1
Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,1,6,6,0,0,1.6,0.6,1.1
Alex Erickson,WR,CIN,0,0,0,0,0,0,0,0,1,5,6,0,1,-0.4,-1.4,-0.9
Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,1,3,6,0,0,1.6,0.6,1.1
Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Miles Boykin,WR,BAL,0,0,0,0,0,0,0,0,1,1,5,1,0,7.5,6.5,7
Derek Carrier,TE,OAK,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
Josh Hill,TE,NOR,0,0,0,0,0,0,0,0,1,1,5,1,0,7.5,6.5,7
Zay Jones,WR,OAK,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
Mike Thomas,WR,LAR,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Robert Tonyan,TE,GNB,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
Kenjon Barner,RB,ATL,0,0,0,0,0,0,0,0,1,2,4,0,1,-0.6,-1.6,-1.1
Daniel Brown,TE,NYJ,0,0,0,0,0,0,0,0,1,2,4,0,0,1.4,0.4,0.9
Ashton Dulin,WR,IND,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Zach Gentry,TE,PIT,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Ishmael Hyman,WR,TAM,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Darren Fells,TE,HOU,0,0,0,0,0,0,0,0,1,2,2,0,0,1.2,0.2,0.7
Kalif Raymond,WR,TEN,0,0,0,0,0,0,0,0,1,2,2,0,0,1.2,0.2,0.7
Deonte Harris,WR/RS,NOR,0,0,0,0,0,0,0,0,1,1,1,0,0,1.1,0.1,0.6
Scott Simonson,TE,NYG,0,0,0,0,0,0,0,0,1,1,1,0,0,1.1,0.1,0.6
Khari Blasingame,FB/RB,TEN,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.5
Jimmy Graham,TE,GNB,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0.5
Johnny Holton,WR,PIT,0,0,0,0,0,0,0,0,2,2,-1,0,0,1.9,-0.1,0.9
J.P. Holtz,TE,CHI,0,0,0,0,0,0,0,0,1,1,-1,0,0,0.9,-0.1,0.4
Randall Cobb,WR,DAL,0,0,0,0,0,0,0,0,1,2,-3,0,0,0.7,-0.3,0.2
Maurkice Pouncey,C,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamel Dean,CB,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Wadman,P,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
