Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Derek Carrier,TE,OAK,0,0,0,0,0,0,0,0,2,2,12,0,0,3.2,1.2,2.2
C.J. Ham,FB,MIN,0,0,0,0,0,0,0,0,2,4,12,0,0,3.2,1.2,2.2
Jesse James,TE,DET,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,1,7,12,0,0,2.2,1.2,1.7
DeAndrew White,WR,CAR,0,0,0,0,0,0,0,0,1,3,12,0,0,2.2,1.2,1.7
Damiere Byrd,WR,ARI,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Will Fuller,WR,HOU,0,0,0,0,0,0,0,0,2,2,11,0,0,3.1,1.1,2.1
Isaiah McKenzie,WR,BUF,0,0,0,0,0,0,0,0,2,2,11,0,0,3.1,1.1,2.1
Eric Saubert,TE,CHI,0,0,0,0,0,0,0,0,1,2,11,0,0,2.1,1.1,1.6
Deon Cain,WR,PIT,0,0,0,0,0,0,0,0,2,2,10,0,0,3,1,2
Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,2,2,10,0,0,3,1,2
Hayden Hurst,TE,BAL,0,0,0,0,0,0,0,0,1,3,9,0,0,1.9,0.9,1.4
Vance McDonald,TE,PIT,0,0,0,0,0,0,0,0,3,6,9,0,0,3.9,0.9,2.4
Miles Boykin,WR,BAL,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Matt LaCosse,TE,NWE,0,0,0,0,0,0,0,0,1,1,8,1,0,7.8,6.8,7.3
Stephen Carlson,TE,CLE,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Cody Davis,S,JAX,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Kyle Rudolph,TE,MIN,0,0,0,0,0,0,0,0,1,2,7,0,0,1.7,0.7,1.2
Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Robert Davis,WR,PHI,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Tyler Ervin,RB,GNB,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
KhaDarel Hodge,WR,CLE,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Olabisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,1,3,6,0,0,1.6,0.6,1.1
Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Tavon Austin,WR,DAL,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
Dede Westbrook,WR,JAX,0,0,0,0,0,0,0,0,2,4,5,0,0,2.5,0.5,1.5
Virgil Green,TE,LAC,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Dontrell Hilliard,RB,CLE,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Krishawn Hogan,WR,NOR,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Irv Smith,TE,MIN,0,0,0,0,0,0,0,0,2,3,4,0,0,2.4,0.4,1.4
Nick Bellore,FB,SEA,0,0,0,0,0,0,0,0,1,1,3,1,0,7.3,6.3,6.8
Brandon Zylstra,WR,CAR,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Devontae Booker,RB,DEN,0,0,0,0,0,0,0,0,1,2,2,0,0,1.2,0.2,0.7
Marcus Johnson,WR,IND,0,0,0,0,0,0,0,0,1,4,2,0,0,1.2,0.2,0.7
Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,1,1,2,0,0,1.2,0.2,0.7
Anthony Miller,WR,CHI,0,0,0,0,0,0,0,0,1,2,2,0,0,1.2,0.2,0.7
Dion Dawkins,T,BUF,0,0,0,0,0,0,0,0,1,1,1,1,0,7.1,6.1,6.6
Demetrius Harris,TE,CLE,0,0,0,0,0,0,0,0,1,3,1,1,0,7.1,6.1,6.6
D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,1,2,1,0,0,1.1,0.1,0.6
Christian Wilkins,DT,MIA,0,0,0,0,0,0,0,0,1,1,1,1,0,7.1,6.1,6.6
Deonte Harris,WR/RS,NOR,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.5
Nsimba Webster,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Walker,WR,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
Kenjon Barner,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diontae Spencer,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Garland,OL,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.J. Finney,C/G,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
