Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,2,3,9,0,0,2.9,0.9,1.9
Dion Lewis,RB,TEN,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Tyrell Williams,WR,OAK,0,0,0,0,0,0,0,0,1,4,9,0,0,1.9,0.9,1.4
Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,2,2,8,0,0,2.8,0.8,1.8
Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,2,9,8,0,0,2.8,0.8,1.8
Will Fuller,WR,HOU,0,0,0,0,0,0,0,0,1,2,8,0,0,1.8,0.8,1.3
Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,2,4,8,0,0,2.8,0.8,1.8
Andre Patton,WR,LAC,0,0,0,0,0,0,0,0,1,2,8,0,0,1.8,0.8,1.3
Nick Vannett,TE,PIT,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Jeff Wilson,RB,SFO,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Kenjon Barner,RB,ATL,0,0,0,0,0,0,0,0,2,2,6,0,0,2.6,0.6,1.6
Jaron Brown,WR,SEA,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Nick O'Leary,TE,JAX,0,0,0,0,0,0,0,0,1,4,6,0,0,1.6,0.6,1.1
Irv Smith,TE,MIN,0,0,0,0,0,0,0,0,1,3,6,0,0,1.6,0.6,1.1
Michael Walker,WR,JAX,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Braxton Berrios,WR,NYJ,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Deon Cain,WR,PIT,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,1,3,5,0,0,1.5,0.5,1
Seth Roberts,WR,BAL,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
Greg Ward,WR,PHI,0,0,0,0,0,0,0,0,1,3,5,0,0,1.5,0.5,1
Nick Boyle,TE,BAL,0,0,0,0,0,0,0,0,1,2,4,0,0,1.4,0.4,0.9
Josh Hill,TE,NOR,0,0,0,0,0,0,0,0,1,2,2,0,0,1.2,0.2,0.7
Patrick Ricard,FB/DL,BAL,0,0,0,0,0,0,0,0,1,2,2,0,0,1.2,0.2,0.7
Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,1,2,1,0,0,1.1,0.1,0.6
Olabisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,1,3,1,0,0,1.1,0.1,0.6
Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,1,2,1,1,0,7.1,6.1,6.6
Jason Sanders,K,MIA,0,0,0,0,0,0,0,0,1,1,1,1,0,7.1,6.1,6.6
Jonnu Smith,TE,TEN,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1
Troymaine Pope,RB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
Trey Hopkins,C/G,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tremon Smith,CB,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
