Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Nick Vannett,TE,SEA,0,0,0,0,0,0,0,0,1,2,9,0,0,1.9,0.9,1.4
Geoff Swaim,TE,JAX,0,0,0,0,0,0,0,0,1,2,8,0,0,1.8,0.8,1.3
Javon Wims,WR,CHI,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,2,3,7,0,0,2.7,0.7,1.7
Jared Cook,TE,NOR,0,0,0,0,0,0,0,0,1,2,7,0,0,1.7,0.7,1.2
Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Adam Shaheen,TE,CHI,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Justin Hardy,WR,ATL,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Chris Hogan,WR,CAR,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Allen Hurns,WR,MIA,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Calvin Ridley,WR,ATL,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Russell Shepard,WR,NYG,0,0,0,0,0,0,0,0,1,5,6,0,0,1.6,0.6,1.1
Travis Benjamin,WR/PR,LAC,0,0,0,0,0,0,0,0,2,5,5,0,0,2.5,0.5,1.5
Bennie Fowler,WR,NYG,0,0,0,0,0,0,0,0,1,3,5,0,0,1.5,0.5,1
Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Kenjon Barner,RB,ATL,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,1,5,4,0,0,1.4,0.4,0.9
Josh Hill,TE,NOR,0,0,0,0,0,0,0,0,1,2,4,0,0,1.4,0.4,0.9
Robert Tonyan,TE,GNB,0,0,0,0,0,0,0,0,1,3,4,0,0,1.4,0.4,0.9
Rhett Ellison,TE,NYG,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Xavier Grimble,TE,PIT,0,0,0,0,0,0,0,0,1,2,3,0,0,1.3,0.3,0.8
Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,1,3,3,0,0,1.3,0.3,0.8
Tommy Sweeney,TE,BUF,0,0,0,0,0,0,0,0,1,3,3,0,0,1.3,0.3,0.8
Demetrius Harris,TE,CLE,0,0,0,0,0,0,0,0,1,2,2,1,0,7.2,6.2,6.7
Blake Bell,TE,KAN,0,0,0,0,0,0,0,0,1,1,1,0,0,1.1,0.1,0.6
T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,1,4,1,0,0,1.1,0.1,0.6
Foster Moreau,TE,OAK,0,0,0,0,0,0,0,0,1,2,1,0,0,1.1,0.1,0.6
C.J. Ham,FB,MIN,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.5
Geronimo Allison,WR,GNB,0,0,0,0,0,0,0,0,1,3,-1,0,0,0.9,-0.1,0.4
T.J. Jones,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Martin,C,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gunner Olszewski,WR,NWE,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
Deonte Harris,WR/RS,NOR,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
Chad Beebe,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby McCain,S,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Reiter,C,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adoree' Jackson,CB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
